"reef_name","global_label","year","Mean","SD","N","SE","surveyid","sub_region","optional","Bleaching","Cyclone","Density","Threat","Density.cat","Cyclone.cat","Bleaching.cat","Threat.cat","lng","lat"
"Saunders Reef","FLP",2012,0.0658928571428571,0.065354936280802,112,0.00617546101248124,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","GORG",2012,0,0,112,0,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","MACRO",2012,0.00946428571428572,0.02008267980908,112,0.00189763487266299,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","MSE",2012,0.0171428571428571,0.0448305834200405,112,0.00423609195926295,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","MSEM",2012,0.0321428571428571,0.0398517200150707,112,0.00376563358850187,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","NON_COLONIZABLE",2012,0.0110714285714286,0.079450331732191,112,0.00750735069089146,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","OTH-SF",2012,0.0548214285714286,0.0804377902185165,112,0.00760065674749209,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"Saunders Reef","OTHER",2012,0.0485714285714286,0.117134381461906,112,0.0110681586901278,15006,"Far Northern",TRUE,0.0262605734169483,0.817816972732544,0.00258251186460257,2.42828464508057,"Low","Low","Low","Low",144.0933065,-11.49662962
"St. Crispin Reef","ACR_BRA",2012,0.0135714285714286,0.0500244470478716,112,0.00472686594150669,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","ACR_TCD",2012,0.02,0.035817354493079,112,0.00338442187889032,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","BRA_nACR",2012,0.04625,0.0593679168368704,112,0.00560974085022583,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","CCA",2012,0.05625,0.0745693340830236,112,0.00704613976483476,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","EAM",2012,0.498571428571429,0.206187429571388,112,0.0194828807897692,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","FLP",2012,0.0448214285714286,0.0517266227453862,112,0.00488770642662675,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","GORG",2012,0.000714285714285714,0.00459421604921026,112,0.000434112611982572,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","MACRO",2012,0.0133928571428571,0.0285869488090919,112,0.00270121276039255,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","MSE",2012,0.025,0.0549856656177173,112,0.00519565703206552,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","MSEM",2012,0.0228571428571429,0.0605593829842979,112,0.00572232381885603,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","NON_COLONIZABLE",2012,0.0748214285714286,0.18290440639586,112,0.0172828418936192,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","OTH-SF",2012,0.177678571428571,0.157520095345262,112,0.0148842499563838,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"St. Crispin Reef","OTHER",2012,0.00607142857142857,0.012829944060964,112,0.00121231576143503,14009,"Cairns-Cooktown",TRUE,0.23351426422596,1.88456606864929,0.187423273921013,3.13435244560242,"High","High","High","Low",145.8097425,-16.13479667
"Tijou Reef","ACR_BRA",2012,0.00829493087557604,0.0227983434688961,217,0.00154765239927014,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","ACR_TCD",2012,0.0768663594470046,0.0985888658263485,217,0.00669264830340142,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","BRA_nACR",2012,0.0926267281105991,0.09135306875628,217,0.00620145039196538,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","CCA",2012,0.0532718894009217,0.0647279548674378,217,0.00439401988952007,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","EAM",2012,0.515760368663594,0.213299688527174,217,0.0144797263521813,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","FLP",2012,0.0308755760368664,0.0381962306988164,217,0.00259292909437693,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","GORG",2012,0.000184331797235023,0.00191561170013581,217,0.000130040195588328,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","MACRO",2012,0.00341013824884793,0.0150733542335862,217,0.00102324595979902,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","MSE",2012,0.0343778801843318,0.0706825523884945,217,0.00479824430840052,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","MSEM",2012,0.0232258064516129,0.0466935406491225,217,0.00316976408021154,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","NON_COLONIZABLE",2012,0.110138248847926,0.236252531365377,217,0.0160378668520417,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","OTH-SF",2012,0.0394470046082949,0.0915082884465229,217,0.006211987391127,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tijou Reef","OTHER",2012,0.0115207373271889,0.0342376063465704,217,0.00232420016304378,15014,"Far Northern",TRUE,0.0905158445239067,1.23842108249664,0.00248412089422345,3.85805249214172,"Low","Low","Low","High",143.9428621,-13.07297472
"Tydeman Reef","ACR_BRA",2012,0.0328985507246377,0.0908612714792094,138,0.00773462507397206,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","ACR_TCD",2012,0.0284057971014493,0.0546688287972289,138,0.0046537197542573,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","BRA_nACR",2012,0.0707246376811594,0.0904864201704832,138,0.0077027156115104,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","CCA",2012,0.0178260869565217,0.0309163961043323,138,0.00263177840913372,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","EAM",2012,0.477826086956522,0.252932405298866,138,0.0215310361851178,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","FLP",2012,0.0415942028985507,0.0683939466396789,138,0.0058220793741392,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","GORG",2012,0.000144927536231884,0.0017025130615175,138,0.000144927536231884,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","MACRO",2012,0.0128985507246377,0.0409949774126874,138,0.00348972422508575,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","MSE",2012,0.0527536231884058,0.0894081767349534,138,0.00761092943488615,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","MSEM",2012,0.0171014492753623,0.0320173971539225,138,0.00272550184251731,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","NON_COLONIZABLE",2012,0.204782608695652,0.282155978479431,138,0.0240187119373241,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","OTH-SF",2012,0.0353623188405797,0.0544804179685599,138,0.00463768115942029,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Tydeman Reef","OTHER",2012,0.00768115942028985,0.018295620116144,138,0.00155742661081487,15028,"Far Northern",TRUE,0.12902657687664,1.40780591964722,0.00536771072074771,3.31588745117188,"Low","Low","Low","High",144.526655,-13.97000944
"Wilson Island Reef","ACR_BRA",2012,0.0560869565217391,0.129999628390402,46,0.0191673995092905,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","ACR_TCD",2012,0.0334782608695652,0.0653271218579354,46,0.00963195863670334,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","BRA_nACR",2012,0.03,0.0317630113321909,46,0.00468320052418839,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","CCA",2012,0.0556521739130435,0.0543098998101755,46,0.00800755786658876,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","EAM",2012,0.55304347826087,0.210743335892712,46,0.03107240969063,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","FLP",2012,0.0278260869565217,0.0325175537878824,46,0.00479445173985747,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","GORG",2012,0.000869565217391304,0.00412369141884724,46,0.000608005129374001,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","MACRO",2012,0.0169565217391304,0.0331910004681585,46,0.00489374603576339,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","MSE",2012,0.0208695652173913,0.0306830454056034,46,0.00452396823539169,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","MSEM",2012,0.0182608695652174,0.0334201767284434,46,0.00492753623188406,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","NON_COLONIZABLE",2012,0.0947826086956522,0.175900718594133,46,0.0259351460385711,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","OTH-SF",2012,0.0726086956521739,0.143935707601364,46,0.0212221622892844,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Island Reef","OTHER",2012,0.0195652173913043,0.0387560187004193,46,0.00571426320996559,13003,"Mackay-Capricorn",TRUE,0.506341755390167,0.666666686534882,0.220567807555199,3.13578128814697,"High","Low","High","High",151.921,-23.309822
"Wilson Reef","ACR_BRA",2012,0.0694642857142857,0.133853754306062,112,0.0126479909266493,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","ACR_TCD",2012,0.175714285714286,0.174818898754246,112,0.0165188332349255,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","BRA_nACR",2012,0.0673214285714286,0.061687707287378,112,0.00582894044400532,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","CCA",2012,0.0241071428571429,0.032675129573792,112,0.00308750953246662,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","EAM",2012,0.354821428571429,0.187592534009109,112,0.0177258283143046,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","FLP",2012,0.0248214285714286,0.0326869437763198,112,0.00308862586967474,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","GORG",2012,0.000357142857142857,0.00266054638721205,112,0.000251398003289801,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","MACRO",2012,0.00410714285714286,0.0156857410103084,112,0.00148216320868011,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","MSE",2012,0.0271428571428571,0.0544824721203045,112,0.0051481097157977,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","MSEM",2012,0.0133928571428571,0.0255234769662732,112,0.00241174188023015,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","NON_COLONIZABLE",2012,0.182678571428571,0.241026267279443,112,0.0227748415234139,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","OTH-SF",2012,0.0385714285714286,0.0597118779264927,112,0.00564224211821953,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wilson Reef","OTHER",2012,0.0175,0.0754147690269444,112,0.00712602585809541,15025,"Far Northern",TRUE,0.129133284091949,1.40780591964722,0.00536771072074771,3.39817214012146,"Low","Low","Low","High",144.4074503,-13.93547278
"Wishbone Reef","ACR_BRA",2012,0.0436363636363636,0.0669671644402877,99,0.00673045326431712,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","ACR_TCD",2012,0.0373737373737374,0.0477789522993994,99,0.00480196538343625,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","BRA_nACR",2012,0.0478787878787879,0.0517307141875357,99,0.00519913239688396,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","CCA",2012,0.0470707070707071,0.0546837386800277,99,0.00549592252531808,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","EAM",2012,0.581010101010101,0.174247624347668,99,0.0175125451688488,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","FLP",2012,0.0531313131313131,0.0471352042413135,99,0.00473726626924865,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","GORG",2012,0.000404040404040404,0.00282813557940451,99,0.000284238320398156,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","MACRO",2012,0.00161616161616162,0.00617881018648028,99,0.000620993789072151,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","MSE",2012,0.0167676767676768,0.0445115963525646,99,0.00447358375518814,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","MSEM",2012,0.0242424242424242,0.0431677059256038,99,0.0043385176853221,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","NON_COLONIZABLE",2012,0.0248484848484848,0.112198472436431,99,0.0112763707612932,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","OTH-SF",2012,0.113535353535354,0.112443302096449,99,0.0113009770679547,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Wishbone Reef","OTHER",2012,0.00848484848484848,0.0244266346919663,99,0.00245496915649486,15009,"Far Northern",TRUE,0.0456616878509521,1.12090110778809,0.00258251186460257,3.68248438835144,"Low","Low","Low","High",143.93049,-12.005792
"Yonge Reef","ACR_BRA",2012,0.0473417721518987,0.10052055359107,79,0.0113094458639698,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","ACR_TCD",2012,0.020253164556962,0.0302965972340089,79,0.00340863349872122,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","BRA_nACR",2012,0.0475949367088608,0.0551272465063125,79,0.00620229980556186,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","CCA",2012,0.110379746835443,0.127575448144092,79,0.0143533593162133,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","EAM",2012,0.470886075949367,0.229777985787049,79,0.025852043170816,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","FLP",2012,0.0549367088607595,0.0617246453234977,79,0.00694456516424174,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","GORG",2012,0.000253164556962025,0.00225017580185204,79,0.000253164556962025,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","MACRO",2012,0.00683544303797468,0.0149824088129934,79,0.00168565268822263,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","MSE",2012,0.0225316455696203,0.0527565369489614,79,0.00593557414160332,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","MSEM",2012,0.0162025316455696,0.0325144463935315,79,0.003658161024267,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","NON_COLONIZABLE",2012,0.16379746835443,0.294463021915418,79,0.0331296783227151,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","OTH-SF",2012,0.0212658227848101,0.0510747839988805,79,0.00574636215195505,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
"Yonge Reef","OTHER",2012,0.0177215189873418,0.0456280774750959,79,0.00513355979097456,12005,"Cairns-Cooktown",TRUE,0.138330638408661,2.00026941299438,0.005367711186409,3.08548212051392,"High","High","Low","Low",145.6099736,-14.581128
